"";"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"SEXO";"probabilidad";"potencial"
"6215";"CLI0074315672";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"6216";"CLI0042819798";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6217";"CLI0030407221";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"MUJER";0,368744000617248;0
"6218";"CLI0001765442";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"6219";"CLI0047167194";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"6220";"R_10056457424";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"6221";"CLI0017421907";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"6222";"CLI0025543181";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201925577132251;0
"6223";"CLI0041786387";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"6224";"CLI0047735638";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6225";"CLI0032129359";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,740166593072692;0
"6226";"CLI0009312515";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"6227";"CLI0040920342";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"6228";"CLI0021805858";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"6229";"CLI0025697801";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,362218184289047;0
"6230";"CLI0029622537";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"6231";"CLI0042452556";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6232";"CLI0080168592";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,562422108430558;0
"6233";"CLI0040790573";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"6234";"CLI0040784873";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER";0,833350778879862;1
"6235";"CLI0008504493";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"6236";"CLI0005250577";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,128739313139032;0
"6237";"CLI0047661526";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6238";"CLI0043747991";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131784687112575;0
"6239";"R_10091733884";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"6240";"CLI0010601663";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6241";"CLI0009223135";"4_PLUS40";"CASADO";"PRIMARIA";">=2000";"MUJER";0,367985311253249;0
"6242";"CLI0032973165";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"6243";"CLI0010311568";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131829105834606;0
"6244";"CLI0070189918";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226897491299519;0
"6245";"CLI0007308815";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"6246";"R_10100076581";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"6247";"CLI0043037190";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"6248";"CLI0017804999";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE";0,164256226805519;0
"6249";"CLI0015623874";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"6250";"CLI0041031120";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6251";"CLI0046679221";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6252";"CLI0044741547";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6253";"CLI0010619769";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"6254";"CLI0008623327";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"6255";"CLI0003574879";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307555244095643;0
"6256";"CLI0040817949";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,429350068019565;0
"6257";"CLI0045284641";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6258";"CLI0047091141";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6259";"CLI0025636985";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"6260";"CLI0046157644";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6261";"CLI0041334839";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"6262";"CLI0032764244";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143286912117588;0
"6263";"CLI0007619267";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6264";"CLI0044976533";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6265";"CLI0042467403";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6266";"CLI0029256480";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"6267";"CLI0023943384";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6268";"CLI0041808372";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6269";"CLI0016405481";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"6270";"CLI0020015325";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6271";"CLI0019330611";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"6272";"CLI0047158182";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"6273";"CLI0003668051";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"6274";"CLI0006659255";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"6275";"CLI0010810859";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,432343014466685;0
"6276";"CLI0001888493";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER";0,495478917251248;0
"6277";"CLI0044128138";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"6278";"CLI0048610155";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"6279";"R_10002458646";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,436043823231173;0
"6280";"CLI0080576982";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"6281";"CLI0046864625";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6282";"CLI0009259062";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"6283";"CLI0029256549";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"6284";"CLI0044865301";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6285";"CLI0046146747";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6286";"CLI0046513414";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"6287";"CLI0045402098";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6288";"CLI0016414654";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";"MUJER";0,20398262826777;0
"6289";"CLI0019833286";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"6290";"CLI0048646226";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"6291";"CLI0047891396";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6292";"CLI0041550623";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"6293";"CLI0008835688";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"6294";"CLI0025618985";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6295";"CLI0017985587";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"6296";"CLI0041231901";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"6297";"CLI0043863843";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"6298";"CLI0080528134";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"6299";"CLI0008733635";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"6300";"CLI0010185470";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"HOMBRE";0,0805092670667194;0
"6301";"CLI0026961983";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"6302";"CLI0040407800";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"6303";"CLI0021140805";"3_30_40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,743053251817018;0
"6304";"CLI0043213048";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"6305";"CLI0047983315";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,116137603437104;0
"6306";"CLI0010104048";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"6307";"CLI0009678120";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"6308";"CLI0009536499";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"6309";"CLI0000677641";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6310";"CLI0009685737";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6311";"CLI0043367900";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"6312";"CLI0043058309";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"6313";"CLI0045377111";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"6314";"CLI0048084275";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6315";"CLI0040067007";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,429350068019565;0
"6316";"CLI0016698593";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"6317";"CLI0000443223";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"6318";"CLI0028249553";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307555244095643;0
"6319";"CLI0040620779";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6320";"CLI0041124277";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"6321";"CLI0042183299";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"6322";"CLI0046465867";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6323";"CLI0045876238";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"6324";"CLI0009752415";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"6325";"CLI0045863028";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6326";"CLI0018136291";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6327";"CLI0008944419";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6328";"CLI0045590945";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6329";"CLI0010496191";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"6330";"CLI0002667113";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307555244095643;0
"6331";"CLI0043887618";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6332";"CLI0046803906";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6333";"CLI0042890074";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"6334";"CLI0044812209";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"6335";"CLI0042148374";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132158224000146;0
"6336";"CLI0041920687";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"6337";"CLI0008598417";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6338";"CLI0008650848";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6339";"CLI0045603231";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"6340";"CLI0048238552";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226965587739682;0
"6341";"CLI0010682130";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER";0,833350778879862;1
"6342";"CLI0044989436";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6343";"CLI0008423382";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"6344";"CLI0007622007";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"6345";"CLI0042925647";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"6346";"CLI0010124554";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"6347";"CLI0016637868";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6348";"CLI0002692504";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"6349";"CLI0025321649";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6350";"CLI0046525684";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"6351";"CLI0044629359";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6352";"R_10402284116";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"6353";"CLI0045426595";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
"6354";"CLI0047096408";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"6355";"CLI0047833116";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"6356";"CLI0040461128";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"6357";"CLI0002340817";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,116137603437104;0
"6358";"CLI0030674484";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"6359";"DR_00015760685";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,362218184289047;0
"6360";"R_10062260128";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"6361";"CLI0019261569";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,305771573569545;0
"6362";"CLI0074240271";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,228462942679187;0
"6363";"CLI0044028879";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"6364";"CLI0021800676";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"6365";"CLI0006940714";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"6366";"CLI0016799845";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,562999818208214;0
"6367";"CLI0080159160";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";"MUJER";0,20398262826777;0
"6368";"CLI0041781881";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6369";"CLI0071522198";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6370";"CLI0042823792";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"6371";"CLI0022425017";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"6372";"CLI0009222816";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"6373";"CLI0018181053";"3_30_40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE";0,500188460486131;0
"6374";"CLI0009451695";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,16219871002713;0
"6375";"CLI0007832672";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,358745372236997;0
"6376";"CLI0018198406";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"6377";"CLI0023822134";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"6378";"CLI0041596139";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,432343014466685;0
"6379";"CLI0071325333";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"6380";"CLI0072897637";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"6381";"CLI0040345101";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"6382";"CLI0001272085";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"6383";"CLI0043264517";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"6384";"CLI0006777006";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6385";"CLI0046957797";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6386";"CLI0017451443";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"6387";"CLI0016500139";"4_PLUS40";"CASADO";"UNIVERSIDAD";"<600";"MUJER";0,258840811638322;0
"6388";"CLI0040443980";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"6389";"CLI0040459366";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"6390";"CLI0048310555";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,116137603437104;0
"6391";"CLI0046350428";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6392";"CLI0041450363";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"6393";"CLI0045619576";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"6394";"CLI0075347027";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"6395";"CLI0020897415";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143286912117588;0
"6396";"CLI0040574782";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"6397";"CLI0021080484";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"6398";"CLI0041281717";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"6399";"CLI0007414764";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"6400";"CLI0025813704";"4_PLUS40";"CASADO";"UNIVERSIDAD";"<600";"HOMBRE";0,165932797233962;0
"6401";"CLI0006282731";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"6402";"CLI0021118750";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"6403";"CLI0016132443";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"6404";"CLI0041121800";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"6405";"CLI0020031631";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"6406";"CLI0042718919";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6407";"CLI0047343118";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6408";"CLI0042116048";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"6409";"CLI0025821539";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,562422108430558;0
"6410";"CLI0041271331";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"6411";"CLI0006099788";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"MUJER";0,499244857609438;0
"6412";"CLI0041290403";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"6413";"CLI0009294938";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"6414";"CLI0047384974";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"6415";"CLI0006685744";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"6416";"CLI0010756492";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,835880185181465;1
"6417";"CLI0042514562";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
"6418";"CLI0010030511";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"6419";"CLI0040957114";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,436043823231173;0
"6420";"CLI0025560669";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"6421";"CLI0018087632";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER";0,133227454166587;0
"6422";"CLI0071666069";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,228462942679187;0
"6423";"CLI0045878093";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6424";"CLI0001855150";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"6425";"CLI0045276507";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"6426";"CLI0040560224";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"6427";"CLI0047206826";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"6428";"CLI0042232083";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6429";"CLI0003312915";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143286912117588;0
"6430";"CLI0041385851";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"6431";"CLI0048070456";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"6432";"CLI0009716134";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"6433";"CLI0000701702";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,187429981436527;0
